"WAP1","WAP2","WAP3","WAP4","WAP5","WAP6","WAP7","WAP8","WAP9","WAP10","WAP11","WAP12","WAP13","WAP14","WAP15","WAP16","WAP17","WAP18","WAP19","WAP20","WAP21","WAP22","WAP23","WAP24","WAP25","WAP26","WAP27","WAP28","WAP29","WAP30","WAP31","WAP32","WAP33","WAP34","WAP35","WAP36","WAP37","WAP38","WAP39","WAP40","WAP41","WAP42","WAP43","WAP44","WAP45","WAP46","WAP47","WAP48","WAP49","WAP50","WAP51","WAP52","WAP53","WAP54","WAP55","WAP56","WAP57","WAP58","WAP59","WAP60","WAP61","WAP62","WAP63","WAP64","WAP65","WAP66","WAP67","WAP68","WAP69","WAP70","WAP71","WAP72","WAP73","WAP74","WAP75","WAP76","WAP77","WAP78","WAP79","WAP80","WAP81","WAP82","WAP83","WAP84","WAP85","WAP86","WAP87","WAP88","WAP89","WAP90","WAP91","WAP92","WAP93","WAP94","WAP95","WAP96","WAP97","WAP98","WAP99","WAP100","WAP101","WAP102","WAP103","WAP104","WAP105","WAP106","WAP107","WAP108","WAP109","WAP110","WAP111","WAP112","WAP113","WAP114","WAP115","WAP116","WAP117","WAP118","WAP119","WAP120","WAP121","WAP122","WAP123","WAP124","WAP125","WAP126","WAP127","WAP128","WAP129","WAP130","WAP131","WAP132","WAP133","WAP134","WAP135","WAP136","WAP137","WAP138","WAP139","WAP140","WAP141","WAP142","WAP143","WAP144","WAP145","WAP146","WAP147","WAP148","WAP149","WAP150","WAP151","WAP152","WAP153","WAP154","WAP155","WAP156","WAP157","WAP158","WAP159","WAP160","WAP161","WAP162","WAP163","WAP164","WAP165","WAP166","WAP167","WAP168","LONGITUDE","LATITUDE","FLOOR","BUILDINGID","SPACEID","RELATIVEPOSITION","USERID","PHONEID","TIMESTAMP"
100,100,100,-78,100,100,-80,100,100,100,100,100,100,100,-66,100,100,100,100,100,-82,-84,100,100,100,100,100,100,100,100,100,100,-79,100,-85,-87,-75,-73,100,100,100,100,-49,-47,-64,100,-66,100,-81,-83,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,100,-87,100,100,100,100,100,100,100,100,100,100,-85,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-60,-61,-81,-83,-87,-87,-74,-73,100,-84,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-75,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-50,-63,100,-82,-88,100,100,100,100,100,100,100,100,100,100,100,2.39,27.42,0,0,36,0,8,0,1475597856
100,-83,100,-80,100,100,-77,100,100,100,100,100,100,100,-72,100,100,100,100,100,-82,-82,100,100,100,100,100,100,100,100,100,100,-78,-79,-85,-87,-73,-70,100,100,100,100,-48,-49,-55,100,-60,100,100,-83,-88,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-76,-74,-85,-84,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-61,-76,-74,-87,-87,-75,-75,100,-84,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-67,-76,-87,-87,-82,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,-66,-64,100,100,-81,100,100,100,100,100,100,100,100,100,100,100,3.39,21.42,0,0,28,0,8,0,1475597878
100,-83,100,-80,100,100,-77,100,100,100,100,100,100,100,-72,100,100,100,100,100,-82,-82,100,100,100,100,100,100,100,100,100,100,-78,-79,-85,-87,-73,-70,100,100,100,100,-48,-49,-55,100,-60,100,100,-83,-88,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-76,-74,-85,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-61,-76,-74,100,100,-75,-75,100,-84,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-67,-76,-87,-87,-82,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,-66,-64,100,100,-81,100,100,100,100,100,100,100,100,100,100,100,3.39,21.42,0,0,28,0,8,0,1475597878
100,-83,100,-80,100,100,-77,100,100,100,100,100,100,100,-68,100,100,100,100,100,-81,-80,100,100,100,100,100,100,100,100,100,100,-82,-83,-85,-87,-70,-70,100,100,100,100,-48,-48,-57,100,-60,100,100,-83,-88,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-73,-70,-84,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-60,-61,-78,-78,100,100,-77,-78,100,-85,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-65,-66,-86,-86,-82,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,-66,-59,100,100,-81,100,100,100,100,100,100,100,100,100,100,100,3.39,21.42,0,0,28,0,8,0,1475597885
100,-83,100,-80,100,100,-77,100,100,100,100,100,100,100,-68,100,100,100,100,100,-81,-80,100,100,100,100,100,100,100,100,100,100,-82,-83,-85,-87,-70,-70,100,100,100,100,-48,-48,-57,100,-60,100,100,-83,-88,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-73,-70,-84,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-60,-61,-78,-78,100,100,-77,-78,100,-85,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-65,-66,-86,-86,-82,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,-66,-59,100,100,-81,100,100,100,100,100,100,100,100,100,100,100,3.39,21.42,0,0,28,0,8,0,1475597886
100,-83,100,-84,100,100,-74,100,100,100,100,100,100,100,-74,100,100,100,100,100,-69,-69,100,100,100,100,-74,-74,-87,-86,100,100,-82,-83,100,100,-72,-69,100,100,100,100,-54,-54,-65,100,-66,100,100,100,-88,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-68,-66,-74,-75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-69,-63,-81,-82,100,100,-77,-78,100,-85,100,-85,100,100,100,100,100,100,-71,-72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-65,-65,-79,-80,-77,-76,-91,100,100,100,100,100,100,100,100,100,100,100,100,-65,-62,100,100,-76,100,100,100,100,100,100,100,100,100,100,100,3.39,14.875,0,0,20,0,8,0,1475597910
100,100,100,-84,100,100,-74,100,100,100,100,100,100,100,-74,100,100,100,100,100,-69,-69,100,100,100,100,-74,-74,-87,-86,100,100,-82,-83,100,100,-72,-69,100,100,100,100,-54,-54,-65,100,-66,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-68,-66,-74,-75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-69,-63,-81,-82,100,100,-77,-78,100,-85,100,-85,100,100,100,100,100,100,-71,-72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-65,-65,-79,-80,-77,-76,-91,100,100,100,100,100,100,100,100,100,100,100,100,-65,-62,100,100,-76,100,100,100,100,100,100,100,100,100,100,100,3.39,14.875,0,0,20,0,8,0,1475597910
100,100,100,-84,100,100,-74,100,100,100,100,100,100,100,-76,100,100,100,100,100,-71,-69,100,100,100,100,-75,-74,-88,-88,100,100,-82,-83,100,100,-67,-65,100,100,100,100,-53,-53,-70,100,-72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-68,-66,-74,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-65,-65,-84,-85,100,100,-77,-78,100,-85,100,-89,100,100,100,100,100,100,-71,-74,-86,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,-64,-65,-79,-80,-77,-75,-91,100,100,100,100,100,100,100,100,100,100,100,100,-67,-60,100,100,-70,100,100,100,100,100,100,100,100,100,100,100,3.39,14.875,0,0,20,0,8,0,1475597917
100,100,100,-84,100,100,-74,100,100,100,100,100,100,100,-76,100,100,100,100,100,-71,-69,100,100,100,100,-75,-74,-88,-88,100,100,-82,-83,100,100,-67,-65,100,100,100,100,-53,-53,-69,100,-72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-68,-66,-74,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-65,-65,-84,-85,100,100,-77,-78,100,-85,100,-89,100,100,100,100,100,100,-71,-74,-86,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,-64,-65,-79,-80,-77,-75,-91,100,100,100,100,100,100,100,100,100,100,100,100,-67,-60,100,100,-70,100,100,100,100,100,100,100,100,100,100,100,3.39,14.875,0,0,20,0,8,0,1475597918
100,100,100,-84,100,100,-64,100,100,100,100,100,100,100,-78,100,100,100,100,100,-72,-71,-92,-91,100,100,-72,-70,-88,-90,100,100,100,100,100,100,-64,-61,100,100,100,100,-62,-60,-75,100,-75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-57,-55,-67,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-68,-71,-85,-86,100,100,-77,100,100,-86,100,-87,100,100,100,100,100,100,-68,-68,-86,-86,100,100,100,100,-80,-79,-88,-86,100,100,100,100,100,-72,-73,-86,-87,-67,-72,-87,-86,100,100,100,100,100,100,100,100,100,100,100,-67,-74,100,100,-65,100,100,100,100,100,100,100,100,100,100,100,2.39,10.315,0,0,14,0,8,0,1475597941
100,100,100,100,100,100,-64,100,100,100,100,100,100,100,-78,100,100,100,100,100,-72,-71,-92,-91,100,100,-72,-70,-88,-90,100,100,100,100,100,100,-64,-61,100,100,100,100,-62,-60,-75,100,-75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-57,-55,-67,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-68,-71,-85,-86,100,100,-77,100,100,-86,100,-87,100,100,100,100,100,100,-68,-68,-86,-86,100,100,100,100,-80,-79,-88,-86,100,100,100,100,100,-72,-73,-86,-87,-67,-72,-87,-86,100,100,100,100,100,100,100,100,100,100,100,-67,-74,100,100,-65,100,100,100,100,100,100,100,100,100,100,100,2.39,10.315,0,0,14,0,8,0,1475597941
100,100,100,100,100,100,-64,100,100,100,100,100,100,100,-78,100,100,100,100,100,-72,-71,-92,-91,100,100,-73,-72,-87,-88,100,100,100,100,100,100,-60,-58,100,100,100,100,-65,-64,-76,100,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-55,-55,-67,-66,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-73,-75,-87,-87,100,100,-77,100,100,-86,100,-87,100,100,100,100,100,100,-68,-68,-85,-84,100,100,100,100,-77,-79,-88,-86,100,100,100,100,100,-68,-69,-86,-86,-67,-72,-86,-83,100,100,100,100,100,100,100,100,100,100,100,-77,-74,100,100,-64,100,100,100,100,100,100,100,100,100,100,100,2.39,10.315,0,0,14,0,8,0,1475597948
100,100,100,100,100,100,-64,100,100,100,100,100,100,100,-78,100,100,100,100,100,-72,-71,-92,-91,100,100,-73,-72,-87,-88,100,100,100,100,100,100,-60,-58,100,100,100,100,-65,-64,-76,100,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-55,-55,-67,-66,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-73,-75,-87,-87,100,100,-77,100,100,-86,100,-87,100,100,100,100,100,100,-68,-68,-85,-84,100,100,100,100,-77,-79,-88,-86,100,100,100,100,100,-68,-69,-86,-86,-67,-72,-86,-83,100,100,100,100,100,100,100,100,100,100,100,-77,-74,100,100,-64,100,100,100,100,100,100,100,100,100,100,100,2.39,10.315,0,0,14,0,8,0,1475597949
100,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,100,100,100,100,100,-71,-70,-92,-91,100,100,-73,-72,-87,-88,100,100,100,100,100,100,-57,-55,100,100,100,100,-68,-67,-76,100,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-61,-60,-72,-71,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-76,-76,-90,-91,100,100,100,100,100,-86,100,-87,100,100,100,100,100,100,-72,-73,-85,-83,100,100,100,100,-79,-79,-85,-85,100,-78,100,100,100,-69,-71,-84,-83,-62,-61,-83,-82,100,100,100,100,100,100,100,100,100,100,100,-77,-61,100,100,-64,100,100,100,100,100,100,100,100,100,100,100,3.39,9.12,0,0,12,0,8,0,1475597964
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-71,-70,-92,-91,100,100,-73,-72,-87,-88,100,100,100,100,100,100,-57,-55,100,100,100,100,-68,-67,-76,100,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-61,-60,-72,-71,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-76,-76,-90,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,-73,-85,-83,100,100,100,100,-79,100,-85,-85,100,-78,100,100,100,-69,-71,-84,-83,-62,-61,-83,-82,100,100,100,100,100,100,100,100,100,100,100,-77,-61,100,100,-64,100,100,100,100,100,100,100,100,100,100,100,3.39,9.12,0,0,12,0,8,0,1475597965
100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,100,100,100,100,100,-75,-72,-93,-91,100,100,-73,-72,-87,-89,100,100,100,100,100,100,-57,-56,100,100,100,100,-66,-66,-79,100,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-65,-64,-72,-71,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-74,-75,-90,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-73,-73,-85,-83,100,100,100,100,-79,100,-87,-87,100,-78,100,100,100,-72,-71,-87,-85,-62,-61,-85,-84,100,100,100,100,100,100,100,100,100,100,100,-76,-65,100,100,-68,100,100,100,100,100,100,100,100,100,100,100,3.39,9.12,0,0,12,0,8,0,1475597971
100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,100,100,100,100,100,-75,-72,-93,-91,100,100,-73,-72,-87,-89,100,100,100,100,100,100,-57,-56,100,100,100,100,-66,-66,-79,100,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-65,-64,-72,-71,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-74,-75,-90,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-73,-73,-85,-83,100,100,100,100,-79,100,-87,-87,100,-78,100,100,100,-72,-71,-87,-85,-62,-61,-85,-84,100,100,100,100,100,100,100,100,100,100,100,-76,-65,100,100,-68,100,100,100,100,100,100,100,100,100,100,100,3.39,9.12,0,0,12,0,8,0,1475597973
100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,100,100,100,100,100,-77,-76,-93,100,100,100,-73,-72,-87,-89,100,100,100,100,100,100,-59,-56,100,100,100,100,-69,-68,-84,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-69,-69,-79,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,-72,-88,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-77,-76,-88,-87,100,100,100,100,-79,100,-83,-83,100,-78,100,100,100,-72,-72,-87,-85,-65,-65,-85,-84,100,100,100,100,100,100,100,100,100,100,100,-79,-71,100,100,-73,100,100,100,100,100,100,100,100,100,100,100,3.39,2.18,0,0,4,0,8,0,1475597997
100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,100,100,100,100,100,-77,-76,-93,100,100,100,100,100,100,-89,100,100,100,100,100,100,-59,-56,100,100,100,100,-69,-68,-84,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-69,-69,-79,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,-72,-88,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-77,-76,-88,-87,100,100,100,100,100,100,-83,-83,100,100,100,100,100,-72,-72,-87,-85,-65,-65,-85,-84,100,100,100,100,100,100,100,100,100,100,100,-79,-71,100,100,-73,100,100,100,100,100,100,100,100,100,100,100,3.39,2.18,0,0,4,0,8,0,1475597997
100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,100,100,100,100,100,-74,-75,-93,100,100,100,100,100,100,-89,100,100,100,100,100,100,-56,-55,100,100,100,100,-70,-68,-85,100,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-73,-71,-77,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,-72,-88,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-76,-77,-88,-87,100,100,100,100,100,100,-83,-82,100,100,100,100,100,-79,-72,-87,-85,-65,-63,-85,-84,100,100,100,100,100,100,100,100,100,100,100,-75,-71,100,100,-73,100,100,100,100,100,100,100,100,100,100,100,3.39,2.18,0,0,4,0,8,0,1475598004
100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,100,100,100,100,100,-74,-75,-93,100,100,100,100,100,100,-89,100,100,100,100,100,100,-56,-55,100,100,100,100,-70,-68,-82,100,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-73,-71,-77,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,-72,-88,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-76,-77,-88,-87,100,100,100,100,100,100,-83,-82,100,100,100,100,100,-79,-72,-87,-85,-65,-63,-85,-84,100,100,100,100,100,100,100,100,100,100,100,-75,-71,100,100,-73,100,100,100,100,100,100,100,100,100,100,100,3.39,2.18,0,0,4,0,8,0,1475598006
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,-75,-91,100,100,100,-76,-77,-89,-88,100,100,100,100,100,100,-53,-51,100,100,100,100,-69,-67,-80,100,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-58,-81,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,-72,-88,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-75,-74,-88,-88,100,100,100,100,100,100,-85,-86,100,100,100,100,100,-71,-71,-89,-89,-64,-64,-83,-82,100,100,100,100,100,100,100,100,100,100,100,-70,-54,100,100,-69,100,100,100,100,100,100,100,100,100,100,100,2.39,6.81,0,0,10,0,8,0,1475598024
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,-75,-91,100,100,100,-76,-77,-89,-88,100,100,100,100,100,100,-53,-51,100,100,100,100,-69,-67,-80,100,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-58,-81,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-75,-74,-88,-88,100,100,100,100,100,100,-85,-86,100,100,100,100,100,-71,-71,-89,-89,-64,-64,-83,-82,100,100,100,100,100,100,100,100,100,100,100,-70,-54,100,100,-69,100,100,100,100,100,100,100,100,100,100,100,2.39,6.81,0,0,10,0,8,0,1475598024
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,-75,-91,100,100,100,-76,-77,-89,-90,100,100,100,100,100,100,-49,-50,100,100,100,100,-69,-67,-81,100,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-62,-59,-73,-75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-73,-71,-84,-84,100,100,100,100,100,100,-86,-85,-82,-82,100,100,100,-73,-73,-89,-90,-67,-66,-81,-82,100,100,100,100,100,100,100,100,100,100,100,-64,-46,100,100,-73,100,100,100,100,100,100,100,100,100,100,100,2.39,6.81,0,0,10,0,8,0,1475598031
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,-75,-91,100,100,100,-76,-77,-89,-90,100,100,100,100,100,100,-49,-50,100,100,100,100,-69,-67,-81,100,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-62,-59,-73,-75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-73,-71,-84,-84,100,100,100,100,100,100,-86,-85,-82,-82,100,100,100,-73,-73,-89,-90,-67,-66,-81,-82,100,100,100,100,100,100,100,100,100,100,100,-64,-46,100,100,-73,100,100,100,100,100,100,100,100,100,100,100,2.39,6.81,0,0,10,0,8,0,1475598032
100,100,100,100,-79,100,100,100,100,100,100,100,100,100,-84,100,100,100,100,100,-66,-66,-90,-90,100,100,-76,-76,-86,-86,100,100,100,100,100,100,-64,-62,100,100,100,100,-65,-62,-68,100,-72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,100,100,100,100,100,-53,-52,-64,-65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-71,-72,-82,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-74,-72,-88,-84,100,100,100,100,100,100,-86,-85,-82,-82,100,100,100,-73,-64,-82,-81,-71,-70,-81,-82,100,100,100,100,100,100,100,100,100,100,100,-57,-55,100,100,-67,100,100,100,100,100,100,100,100,100,100,100,2.39,12.645,0,0,18,0,8,0,1475598050
100,100,100,100,-79,100,100,100,100,100,100,100,100,100,-84,100,100,100,100,100,-66,-66,-90,-90,100,100,100,-76,-86,-86,100,100,100,100,100,100,-64,-62,100,100,100,100,-65,-62,-68,100,-72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,100,100,100,100,100,-53,-52,-64,-65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-71,-72,-82,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-74,-72,-88,-84,100,100,100,100,100,100,-86,-85,-82,-82,100,100,100,-73,-64,-82,-81,-71,-70,-81,-82,100,100,100,100,100,100,100,100,100,100,100,-57,-55,100,100,-67,100,100,100,100,100,100,100,100,100,100,100,2.39,12.645,0,0,18,0,8,0,1475598050
100,100,100,100,-79,100,-69,100,100,100,100,100,100,100,-77,100,100,100,100,100,-65,-63,-92,-91,100,100,-71,-71,-85,-87,100,100,100,100,100,100,-65,-64,100,100,100,100,-61,-58,-67,100,-68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,100,100,100,100,100,-56,-54,-61,-62,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-71,-72,-85,-85,100,100,100,-82,100,100,100,100,100,100,100,100,100,100,-74,-72,-88,-88,100,100,100,100,100,100,-86,-85,-82,-82,100,100,100,-63,-61,-80,-81,-72,-72,-81,-82,100,100,100,100,100,100,100,100,100,100,100,-59,-54,100,100,-71,100,100,100,100,100,100,100,100,100,100,100,2.39,12.645,0,0,18,0,8,0,1475598057
100,100,100,100,-79,100,-69,100,100,100,100,100,100,100,-77,100,100,100,100,100,-65,-63,-92,-91,100,100,-71,-71,-85,-87,100,100,100,100,100,100,-65,-64,100,100,100,100,-61,-58,-67,100,-68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,100,100,100,100,100,-56,-54,-61,-62,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-71,-72,-85,-85,100,100,100,-82,100,100,100,100,100,100,100,100,100,100,-74,-72,-88,-88,100,100,100,100,100,100,-86,-85,-82,-82,100,100,100,-63,-61,-80,-81,-72,-72,-81,-82,100,100,100,100,100,100,100,100,100,100,100,-59,-54,100,100,-71,100,100,100,100,100,100,100,100,100,100,100,2.39,12.645,0,0,18,0,8,0,1475598058
100,100,100,-83,-79,100,-69,100,100,100,100,100,100,100,-74,100,100,100,100,100,-77,-76,-92,-93,100,100,-74,-73,-87,-88,100,100,100,100,100,100,-68,-66,100,100,100,100,-52,-50,-60,100,-61,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-71,-69,-75,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-66,-68,-81,-80,100,100,-78,-82,100,-79,100,-81,100,100,100,100,100,100,-75,-78,-87,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,-63,-66,-82,-82,-78,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,-61,-70,100,100,-74,100,100,100,100,100,100,100,100,100,100,100,0.4,19.335,0,0,25,0,8,0,1475598079
100,100,100,-83,100,100,-69,100,100,100,100,100,100,100,-74,100,100,100,100,100,-77,-76,-92,-93,100,100,-74,-73,-87,-88,100,100,100,100,100,100,-68,-66,100,100,100,100,-52,-50,-58,100,-61,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-71,-69,-75,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-66,-68,-81,-80,100,100,-78,-82,100,-79,100,-81,100,100,100,100,100,100,-75,-78,-87,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,-63,-66,-82,-82,-78,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,-61,-70,100,100,-74,100,100,100,100,100,100,100,100,100,100,100,0.4,19.335,0,0,25,0,8,0,1475598079
