"WAP1","WAP2","WAP3","WAP4","WAP5","WAP6","WAP7","WAP8","WAP9","WAP10","WAP11","WAP12","WAP13","WAP14","WAP15","WAP16","WAP17","WAP18","WAP19","WAP20","WAP21","WAP22","WAP23","WAP24","WAP25","WAP26","WAP27","WAP28","WAP29","WAP30","WAP31","WAP32","WAP33","WAP34","WAP35","WAP36","WAP37","WAP38","WAP39","WAP40","WAP41","WAP42","WAP43","WAP44","WAP45","WAP46","WAP47","WAP48","WAP49","WAP50","WAP51","WAP52","WAP53","WAP54","WAP55","WAP56","WAP57","WAP58","WAP59","WAP60","WAP61","WAP62","WAP63","WAP64","WAP65","WAP66","WAP67","WAP68","WAP69","WAP70","WAP71","WAP72","WAP73","WAP74","WAP75","WAP76","WAP77","WAP78","WAP79","WAP80","WAP81","WAP82","WAP83","WAP84","WAP85","WAP86","WAP87","WAP88","WAP89","WAP90","WAP91","WAP92","WAP93","WAP94","WAP95","WAP96","WAP97","WAP98","WAP99","WAP100","WAP101","WAP102","WAP103","WAP104","WAP105","WAP106","WAP107","WAP108","WAP109","WAP110","WAP111","WAP112","WAP113","WAP114","WAP115","WAP116","WAP117","WAP118","WAP119","WAP120","WAP121","WAP122","WAP123","WAP124","WAP125","WAP126","WAP127","WAP128","WAP129","WAP130","WAP131","WAP132","WAP133","WAP134","WAP135","WAP136","WAP137","WAP138","WAP139","WAP140","WAP141","WAP142","WAP143","WAP144","WAP145","WAP146","WAP147","WAP148","WAP149","WAP150","WAP151","WAP152","WAP153","WAP154","WAP155","WAP156","WAP157","WAP158","WAP159","WAP160","WAP161","WAP162","LONGITUDE","LATITUDE"
-70,-36,-37,100,100,-64,-60,-63,100,100,-80,100,100,-63,-67,-70,-79,100,100,100,-67,-68,-87,-70,-77,100,-81,100,-75,-73,-66,100,-66,-59,100,-73,100,100,-70,-72,100,100,100,100,100,-84,100,-75,100,-82,100,100,100,100,100,100,-79,100,100,100,100,100,100,100,100,-84,100,100,100,-86,-84,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-76,-84,100,100,100,100,100,-88,100,100,1.4,5.615
-70,-40,-41,100,100,-62,-57,-64,100,100,-74,100,100,-64,-67,-70,-79,100,100,100,-63,-68,-85,-66,-75,100,-81,100,-77,-72,-66,-67,-66,-53,100,-78,100,100,-70,-77,100,100,100,100,100,-84,100,-69,100,-82,100,100,100,100,100,100,-79,100,100,100,100,100,100,100,100,-86,100,100,100,-89,-85,100,100,100,-85,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-76,100,100,100,100,100,100,100,100,100,1.4,5.615
-70,-36,-37,100,100,-61,-62,-67,100,100,-80,100,100,-66,-67,-70,-79,100,100,100,-66,-68,100,-69,-75,100,-81,100,-77,-72,-66,100,-66,-55,100,-73,100,100,-71,-72,100,100,100,100,100,100,100,-75,100,-82,100,100,100,100,100,100,-79,100,100,100,100,100,100,100,100,-84,100,100,100,-89,-85,100,100,100,-87,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-76,100,100,100,100,100,100,100,100,100,1.4,5.615
-71,-39,-40,100,100,-59,-58,-63,100,100,-77,100,100,-63,-67,-70,-79,100,100,100,-63,-68,-85,-66,-75,100,-80,100,-77,-72,-68,-72,-71,-53,100,-78,100,100,-70,-83,100,100,100,100,100,-84,100,-71,100,-79,100,100,100,100,100,100,-79,100,100,100,100,100,100,100,100,-86,100,100,100,-89,-85,100,100,100,-85,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,1.4,5.615
-73,-38,-39,100,100,-62,-60,-62,100,100,-75,100,100,-62,-67,-76,-79,100,100,100,-67,-68,-83,-67,-75,100,-82,100,-78,-72,-66,-72,-71,-53,100,-78,100,100,-71,-82,100,100,100,100,100,-82,100,-71,100,-79,100,100,100,100,100,100,-78,100,100,100,100,100,100,100,100,-85,100,100,100,-89,-85,100,100,100,-86,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,1.4,5.615
-72,-50,-55,100,100,-74,-58,-69,100,100,-69,100,100,-64,-72,-72,100,100,100,100,-70,-69,100,-70,-72,100,-73,100,-77,-71,-61,-69,-61,-51,100,-79,100,100,-76,-75,100,100,100,100,100,-79,100,-74,100,-84,100,100,100,100,100,100,-76,100,100,100,100,100,100,100,100,100,100,100,-84,-87,100,100,100,100,100,100,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-80,-87,100,100,100,100,100,100,100,100,1.4,6.815
-69,-52,-56,100,100,-59,-55,-69,100,100,-70,100,100,-64,-75,-72,100,100,100,100,-73,-71,100,-71,-72,100,-72,100,-77,-71,-63,-67,-62,-55,100,-79,100,100,-76,-71,100,100,100,100,100,-82,100,-74,100,-77,100,100,100,100,100,100,-75,100,100,100,100,100,100,100,100,-84,100,100,-84,-87,100,100,100,100,100,100,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-80,-87,100,100,100,100,100,100,100,100,1.4,6.815
-69,-52,-56,100,100,-59,-59,-70,100,100,-70,100,100,-64,-75,-72,100,100,100,100,-73,-69,100,-71,-72,100,-72,100,-77,-71,-63,-69,-62,-58,100,-79,100,100,-76,-73,100,100,100,100,100,-82,100,-74,100,-77,100,100,100,100,100,100,-75,100,100,100,100,100,100,100,100,-84,100,100,-84,-87,100,100,100,100,100,100,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-80,-87,100,100,100,100,100,100,100,100,1.4,6.815
-69,-51,-59,100,100,-58,-54,-63,100,100,-70,100,100,-68,-75,-72,100,100,100,100,-67,-71,100,-71,-63,100,-70,100,-64,-71,-65,-67,-65,-48,100,-79,100,100,-71,-69,100,100,100,100,100,-82,100,-73,100,-77,100,100,100,100,100,100,-75,100,100,100,100,100,100,100,100,-84,100,100,-84,-87,-85,100,100,100,-86,100,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-80,-87,100,100,100,100,100,100,100,100,1.4,6.815
-71,-49,-57,100,100,-57,-57,-63,100,100,-70,100,100,-64,-73,-82,100,100,100,100,-73,-74,100,-68,-62,100,-73,100,-64,-71,-69,-71,-71,-48,100,-79,100,100,-75,-74,100,100,100,100,100,-82,100,-75,100,-81,100,100,100,100,100,100,-78,100,100,100,100,100,100,100,100,-83,100,100,-84,-88,-85,100,100,100,-86,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,-86,100,100,100,100,100,100,100,100,1.4,6.815
-69,-47,-51,100,100,-62,-61,-72,100,100,-67,100,100,-63,-73,-80,-85,100,100,100,-68,-72,-88,-67,-75,100,-72,100,-78,-72,-63,-70,-64,-59,100,100,100,100,-72,-73,100,100,100,100,100,-81,100,-74,100,-83,100,100,100,-79,-84,100,-80,100,100,100,100,100,100,100,-88,-86,-81,100,100,-86,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,-85,100,100,100,100,100,-91,-88,100,1.4,7.975
-68,-53,-53,100,100,-55,-56,-65,100,100,-67,100,100,-61,-79,-70,-72,100,100,100,-62,-72,-88,-62,-71,100,-73,100,-69,-74,-60,-81,-62,-57,100,100,100,100,-76,-71,100,100,100,100,100,-81,-90,-78,100,-79,100,100,100,-79,-83,100,-77,100,100,100,100,100,100,100,-88,-86,-81,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,-85,100,100,100,100,100,-91,-88,100,1.4,7.975
-69,-50,-61,100,100,-54,-55,-72,100,100,-65,100,100,-61,-73,-70,-85,100,100,100,-58,-72,-88,-62,-71,100,-72,100,-71,-72,-63,-70,-64,-53,100,100,100,100,-72,-76,100,100,100,100,100,-81,100,-73,100,-79,100,100,100,-79,-84,100,-80,100,100,100,100,100,100,100,-88,-86,-81,100,100,-86,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,-85,100,100,100,100,100,-91,-88,100,1.4,7.975
-69,-50,-50,100,100,-54,-55,-66,100,100,-65,100,100,-61,-72,-70,-72,100,100,100,-62,-72,-88,-62,-71,100,-73,100,-69,-74,-63,-81,-67,-57,100,100,100,100,-72,-79,100,100,100,100,100,-81,-90,-74,100,-79,100,100,100,-79,-83,100,-77,100,100,100,100,100,100,100,-88,-86,-81,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,-85,100,100,100,100,100,-91,-88,100,1.4,7.975
-68,-56,-66,100,100,-59,-54,-64,100,100,-66,100,100,-63,-76,-74,-83,100,100,100,-65,-70,-88,-65,-70,100,-72,100,-77,-74,-60,-77,-63,-59,100,100,100,100,-73,-74,100,100,100,100,100,-78,-90,-78,100,-79,100,100,100,-80,-83,100,-78,100,100,100,100,100,100,100,100,-83,-82,100,100,-89,100,100,100,100,-86,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,-86,100,100,100,100,100,100,-90,100,1.4,7.975
-66,-56,-57,100,100,-63,-61,-71,100,100,-69,100,100,-64,-81,-78,-84,100,100,100,-71,-69,100,-69,-72,100,-75,100,-77,-76,-61,-79,-62,-55,100,-79,100,100,-70,-85,100,100,100,100,100,-80,-82,-70,100,-88,100,100,100,-84,-77,100,-82,-85,100,100,100,100,-86,100,100,-86,-86,100,100,-92,100,100,100,-89,-85,100,100,100,100,100,100,-87,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,0.4,9.135
-66,-53,-57,100,100,-65,-58,-71,100,100,-63,100,100,-65,-80,-78,-86,100,100,100,-73,-69,100,-69,-72,100,-75,100,-75,-76,-61,-80,-62,-66,100,-80,100,100,-70,-85,100,100,100,100,100,-80,-82,-80,-81,-88,100,100,100,-84,-77,100,-82,-85,100,100,100,100,-86,100,100,-85,-86,100,100,-92,100,100,100,-89,-84,100,100,100,100,100,100,-87,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,0.4,9.135
-70,-56,-57,100,100,-63,-59,-74,100,100,-79,100,100,-64,-77,-69,-84,100,100,100,-71,-70,100,-69,-72,100,-80,100,-75,-76,-63,-74,-64,-55,100,-79,100,100,-64,-82,100,100,100,100,100,-80,-71,-70,100,-88,100,100,100,-84,-77,100,-82,-89,100,100,100,100,-86,100,100,-86,-86,100,100,-92,100,100,100,-89,-85,100,100,100,100,100,100,-87,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,0.4,9.135
-70,-56,-56,100,100,-61,-59,-80,100,100,-79,100,100,-64,-74,-71,-85,100,100,100,-69,-71,-83,-66,-72,100,-80,100,-75,-76,-60,-74,-64,-55,100,-79,100,100,-64,-84,100,100,100,100,100,-80,-73,-68,100,-88,100,100,100,-84,-77,100,-82,-89,100,100,100,100,-86,100,100,-86,-86,100,100,-92,100,100,100,-89,-85,100,100,100,100,100,-88,-87,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,0.4,9.135
-71,-57,-63,100,100,-66,-58,-68,100,100,-73,100,100,-64,-74,-72,-83,100,100,100,-73,-71,-83,-68,-72,100,-80,100,-73,-76,-59,-74,-61,-57,100,-79,100,100,-64,-81,100,100,100,100,100,-80,-71,-69,100,-88,100,100,100,-84,-69,100,-79,-89,100,100,100,100,100,100,100,-86,-86,100,100,-92,100,100,100,-89,-87,100,100,100,100,100,-89,-87,100,-86,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,100,100,100,100,100,100,100,100,100,0.4,9.135
-66,-56,-57,100,100,-61,-58,-69,100,100,-73,100,100,-67,-81,-83,-84,100,100,100,-56,-73,-85,-59,-64,100,-78,100,-64,-74,-52,-74,-66,-58,100,100,100,100,-69,-83,100,100,100,100,100,-81,-77,-68,100,-77,-75,100,100,-84,-70,100,-76,100,100,100,100,100,100,100,-83,-83,100,100,-81,-79,100,100,100,100,-85,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-91,100,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,-81,100,100,100,100,100,100,100,100,0.4,10.335
-67,-58,-62,100,100,-59,-57,-71,100,100,-70,100,100,-69,-73,-69,100,100,100,100,-63,-69,-81,-61,-64,100,-77,100,-62,100,-54,-74,-54,-65,100,100,100,100,-70,-86,100,100,100,100,100,-80,-77,-72,100,-81,-75,100,100,100,100,100,-81,-78,100,100,100,100,100,100,-83,-83,100,100,-81,-82,100,100,100,100,-86,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,-83,100,100,100,100,100,100,100,100,0.4,10.335
-65,-59,-58,100,100,-53,-51,-71,100,100,-65,100,100,-69,-73,-76,100,100,100,100,-63,-68,-80,-61,-64,100,-77,100,-72,100,-54,-74,-55,-63,100,100,100,100,-70,-83,100,100,100,100,100,-81,-77,-72,100,-84,-75,100,100,100,-70,100,-76,-78,100,100,100,100,100,100,-83,-83,100,100,-81,-82,100,100,100,100,-85,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,-83,100,100,100,100,100,100,100,100,0.4,10.335
-65,-59,-62,100,100,-57,-59,-69,100,100,-65,100,100,-67,-73,-77,-84,100,100,100,-63,-73,-89,-63,-64,100,-78,100,-64,-74,-56,-74,-65,-63,100,100,100,100,-69,-83,100,100,100,100,100,-81,-77,-74,100,-84,-75,100,100,-84,-70,100,-76,100,100,100,100,100,100,100,-83,-83,100,100,-81,-79,100,100,100,100,-85,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,-81,100,100,100,100,100,100,100,100,0.4,10.335
-72,-58,-62,100,100,-59,-55,-75,100,100,-71,100,100,-71,-83,-75,100,100,100,100,-57,-69,-79,-61,-64,100,-75,100,-62,100,-54,100,-54,-64,100,100,100,100,-70,-86,100,100,100,100,100,-81,-67,-77,100,-81,-75,100,100,100,100,100,-80,-83,-89,100,100,100,100,100,-83,-83,100,100,-81,-81,100,100,-91,100,-84,100,100,100,100,100,-88,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,-83,100,100,100,100,100,100,100,100,0.4,10.335
-67,-56,-55,100,100,-63,-61,-71,100,100,-67,100,100,-69,-83,-71,-85,100,100,100,-63,-70,-84,-60,-63,100,-77,100,-69,-75,-54,-75,-55,-65,100,100,100,100,-68,-80,100,100,100,100,100,-81,-77,-71,-74,-79,-74,100,100,100,-75,100,100,-87,100,100,100,100,100,100,100,-83,-81,100,-81,-83,100,100,-88,-89,-85,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,-83,100,100,100,100,100,100,-88,100,0.4,11.505
-67,-61,-61,100,100,-59,-60,-73,100,100,-69,100,100,-69,-74,-72,-85,100,100,100,-63,-70,-88,-60,-63,100,-77,100,-69,-75,-56,-75,-58,-64,100,100,100,100,-67,-80,100,100,100,100,100,-82,-77,-71,-76,-75,-72,100,100,-80,-75,100,100,-85,100,100,100,100,100,100,100,-83,-81,100,-81,-83,100,100,-89,-89,-85,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,-83,100,100,100,100,100,100,-88,100,0.4,11.505
-66,-55,-55,100,100,-60,-60,-80,100,100,-65,100,100,-69,-80,-70,-88,100,100,100,-63,-70,-88,-60,-64,100,-77,100,-67,-75,-57,-75,-63,-57,100,100,100,100,-67,-80,100,100,100,100,100,-82,-77,-67,-76,-76,-72,100,100,-80,-75,100,100,-88,100,100,100,100,100,100,100,-83,-81,100,-81,-83,100,100,-89,-89,-85,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,-83,100,100,100,100,100,100,-88,100,0.4,11.505
-66,-58,-60,100,100,-55,-57,-73,100,100,-66,100,100,-69,-83,-73,-88,100,100,100,-63,-70,-84,-60,-63,100,-78,100,-69,-75,-55,-75,-55,-66,100,100,100,100,-70,-83,100,100,100,100,100,-81,-77,-72,-77,-79,-74,100,100,100,-72,100,100,-87,100,100,100,100,100,100,100,-83,100,100,-81,-83,100,100,-88,-89,-85,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,-83,100,100,100,100,100,100,-88,100,0.4,11.505
-66,-57,-58,100,100,-60,-56,-73,100,100,-63,100,100,-70,-76,-70,-88,100,100,100,-61,-69,-84,-63,-68,100,-78,100,-70,-77,-56,-80,-55,-65,100,100,100,100,-71,-83,100,100,100,100,100,-81,-77,-74,-77,-76,-74,100,100,100,-75,100,100,-83,100,100,100,100,100,100,100,-85,-81,100,-81,100,100,100,-88,100,-86,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,-83,100,100,100,100,100,100,-88,100,0.4,11.505
-64,-58,-60,100,100,-54,-52,-75,100,100,-63,100,100,-70,-84,-75,-88,100,100,100,-56,-66,100,-60,-61,100,-78,100,-66,-74,-54,100,-55,-62,100,100,100,100,-70,-71,100,100,100,100,100,-80,-74,-72,-80,-83,-74,100,100,-79,-73,100,-78,-88,100,100,100,100,100,100,100,100,-84,100,-82,-84,100,100,-89,100,-87,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,0.4,12.675
-63,-57,-57,100,100,-57,-53,-76,100,100,-64,100,100,-70,-84,-75,-88,100,100,100,-68,-66,-83,-64,-61,100,100,100,-65,-74,-53,100,-52,-66,100,100,100,100,-70,-80,100,100,100,100,100,-81,-74,-71,-80,-83,100,100,100,-84,-72,100,-78,-84,100,100,100,100,100,100,100,100,-84,100,-82,-84,100,100,-89,100,-86,100,100,100,100,100,-86,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,0.4,12.675
-63,-58,-59,100,100,-53,-54,-75,100,100,-69,100,100,-71,-74,-75,-88,100,100,100,-73,-65,-83,-67,-61,100,-80,100,-66,-74,-52,100,-52,-66,100,100,100,100,-70,-81,100,100,100,100,100,-81,-82,-71,100,-83,100,100,100,-84,-72,100,-78,-84,100,100,100,100,100,100,100,100,-84,100,-82,-84,100,100,-89,100,-86,100,100,100,100,100,-86,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,-88,100,0.4,12.675
-61,-56,-63,100,100,-51,-50,-75,100,100,-61,100,100,-69,-84,-75,-88,100,100,100,-70,-66,-83,-65,-61,100,-78,100,-66,-74,-57,100,-60,-66,100,100,100,100,-70,-80,100,100,100,100,100,-81,-74,-68,-80,-83,100,100,100,-84,-72,100,-78,-88,100,100,100,100,100,100,100,100,-84,100,-82,-84,100,100,-89,100,-86,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,0.4,12.675
